time,Chlorophyll,Irradiance,Irradiance2,Prediction1,Nitrate,Nitrate2,Prediction2
2018-12-21,0.750773364,8.040120752,,,20.40163577,,
2018-12-22,0.636307996,20.96104124,,,20.45421757,,
2018-12-23,0.697797298,16.35307072,,,20.42626164,,
2018-12-24,0.800947725,14.41786976,,,20.37143904,,
2018-12-25,1.175514987,9.315112089,,,20.23741725,,
2018-12-26,1.253845772,11.6923885,,,20.15878801,,
2018-12-27,1.174370586,19.46677265,,,20.11717121,,
2018-12-28,1.165586073,18.63361255,,,20.15011959,,
2018-12-29,1.551171432,11.82039971,,,19.9964741,,
2018-12-30,2.075889618,5.143291579,,,19.93102695,,
2018-12-31,2.155135371,10.27465918,,,19.77293957,,
2019-01-01,2.253737429,13.9360569,,,19.54943572,,
2019-01-02,2.619341112,8.589475107,,,19.57439587,,
2019-01-03,2.599128085,8.412583488,,,19.87310159,,
2019-01-04,2.486552645,12.34232407,,,19.7212522,,
2019-01-05,2.798593418,10.44079818,,,19.57557273,,
2019-01-06,2.926077732,9.078743128,,,19.63165432,,
2019-01-07,3.14591471,8.686383011,,,19.62066016,,
2019-01-08,2.8154617,13.57669892,,,19.63162846,,
2019-01-09,3.07159004,7.555702521,,,19.52437391,,
2019-01-10,3.767243329,7.035328191,,,19.39513579,,
2019-01-11,3.529832812,7.126693787,,,19.43780558,,
2019-01-12,3.614742104,5.987486129,,,19.57488496,,
2019-01-13,3.585337637,8.203142619,,,19.40444588,,
2019-01-14,3.876343076,8.667883269,,,19.3136309,,
2019-01-15,3.640670233,8.902661608,,,19.16807869,,
2019-01-16,4.287425794,6.475008587,,,18.97701637,,
2019-01-17,4.863469952,5.57199489,,,18.68295686,,
2019-01-18,5.339411184,4.526263641,,,18.65327483,,
2019-01-19,4.116219308,11.24939759,,,18.62879247,,
2019-01-20,4.47080146,7.559304684,,,18.70290177,,
2019-01-21,4.044376702,8.218443642,,,18.75119717,,
2019-01-22,4.368395417,5.091837219,,,18.59554846,,
2019-01-23,3.717121854,8.962977091,,,18.65467731,,
2019-01-24,3.458596668,10.04368026,,,18.56030853,,
2019-01-25,3.65925995,7.142390467,,,18.50467911,,
2019-01-26,3.228992349,8.589219185,,,18.55280695,,
2019-01-27,3.335750301,9.037001501,,,18.8354503,,
2019-01-28,3.164013546,10.19875968,,,18.55683641,,
2019-01-29,2.822315914,11.52856524,,,18.67195446,,
2019-01-30,2.960772606,8.362421144,,,18.70039474,,
2019-01-31,3.041085222,6.111696648,,,18.59590525,,
2019-02-01,2.582490798,8.817015009,,,18.72654254,,
2019-02-02,1.730093296,10.01621821,,,19.05346873,,
2019-02-03,1.784942995,4.57301533,,,18.97960532,,
2019-02-04,,,,,,,
2019-02-05,,,,,,,
2019-02-06,,,,,,,
2019-02-07,,,,,,,
2019-02-08,,,,,,,
2019-02-09,,,,,,,
2019-02-10,,,,,,,
2019-02-11,0.70285593,12.12260642,,,18.61500104,,
2019-02-12,0.794934214,13.29371461,,,18.60173725,,
2019-02-13,0.831874803,9.407222338,,,18.59336815,,
2019-02-14,0.793104979,13.16114795,,,18.66178307,,
2019-02-15,0.945889282,7.005683728,,,18.68182802,,
2019-02-16,0.848000956,12.20724918,,,18.72510435,,
2019-02-17,0.846013991,15.7434319,,,18.76550016,,
2019-02-18,1.318708735,0.366689077,,,18.79711356,,
2019-02-19,0.742415364,,,,19.09553301,,
2019-02-20,0.679817848,20.22440561,,,18.99037671,,
2019-02-21,1.123194223,6.50742276,,,18.91886281,,
2019-02-22,0.997708014,12.13377641,,,18.90232025,,
2019-02-23,1.138063329,9.039711866,,,18.90370138,,
2019-02-24,0.928467969,11.08417834,,,18.68456221,,
2019-02-25,0.94027471,12.60978687,,,19.04641132,,
2019-02-26,1.048379011,4.55145566,,,19.33794519,,
2019-02-27,0.993923229,11.11347601,,,18.83975235,,
2019-02-28,1.061864896,9.03214167,,,19.03078591,,
2019-03-01,1.103663315,7.277338301,,,18.80448705,,
2019-03-02,1.12627575,10.34093032,,,18.89504904,,
2019-03-03,1.177532723,7.24300704,,,18.94335247,,
2019-03-04,1.115800367,7.380972719,,,18.98633869,,
2019-03-05,1.104037412,8.144300885,,,18.96311185,,
2019-03-06,0.990368889,9.726788029,,,19.00641373,,
2019-03-07,1.063867423,5.634871306,,,18.97043156,,
2019-03-08,0.890873037,8.848824154,,,18.98251602,,
2019-03-09,0.968364612,5.326580222,,,18.98145929,,
2019-03-10,0.819668217,8.883373168,,,18.88726932,,
2019-03-11,0.867920799,6.479572811,,,18.84388424,,
2019-03-12,0.684316934,6.49569284,,,19.17407674,,
2019-03-13,0.744714697,6.266792805,,,18.82006711,,
2019-03-14,0.827199443,2.771768825,,,19.18231227,,
2019-03-15,0.625500531,8.547793476,,,19.03019093,,
2019-03-16,0.718719423,5.396998776,,,18.82289917,,
2019-03-17,0.620810759,7.411848428,,,19.04638671,,
2019-03-18,0.597966379,6.141222926,,,19.12034148,,
2019-03-19,0.533198672,4.294147544,,,19.10565613,,
2019-03-20,0.518653533,7.551693718,,,19.3453462,,
2019-03-21,0.487632745,6.877412232,,,19.80323753,,
2019-03-22,0.456164096,7.027732262,,,20.11469124,,
2019-03-23,0.444866372,7.45814263,,,20.25495538,,
2019-03-24,0.478212573,6.973788909,,,20.34383887,,
2019-03-25,0.605895938,3.023241405,,,20.35531083,,
2019-03-26,0.545255901,4.339072708,,,20.52320242,,
2019-03-27,0.512287137,5.943098205,,,20.56437955,,
2019-03-28,0.61710194,2.695285906,,,20.52740976,,
2019-03-29,0.552321533,4.111655326,,,20.31079588,,
2019-03-30,0.489368928,4.251347413,,,19.90627619,,
2019-03-31,0.461289819,5.580818024,,,19.99189533,,
2019-04-01,0.414090273,5.320571129,,,19.92188689,,
2019-04-02,0.418558358,6.041327212,,,20.24911816,,
2019-04-03,0.477583942,3.382713757,,,20.41800224,,
2019-04-04,0.490654299,2.232524217,,,20.51338444,,
2019-04-05,0.410960423,6.00132413,,,20.57103846,,
2019-04-06,0.446683328,4.999276567,,,20.625636,,
2019-04-07,0.453452566,4.728245878,,,20.7711031,,
2019-04-08,0.47856212,4.559019375,,,20.83674008,,
2019-04-09,0.543233424,2.089391487,,,20.8853176,,
2019-04-10,0.450251026,4.28839113,,,20.97654438,,
2019-04-11,0.499504071,2.84301956,,,21.00364691,,
2019-04-12,0.466867346,5.066635411,,,20.94127451,,
2019-04-13,0.504953449,2.797215917,,,20.47055626,,
2019-04-14,0.526919979,2.932905329,,,20.29618514,,
2019-04-15,0.516982265,4.88900207,,,20.50125678,,
2019-04-16,0.555361492,2.116429645,,,20.83860538,,
2019-04-17,0.544940565,1.910022443,,,21.17780585,,
2019-04-18,0.52543693,2.648298482,,,21.39048569,,
2019-04-19,0.529757956,3.286201134,,,21.59610642,,
2019-04-20,0.516955679,3.769055595,,,21.61171985,,
2019-04-21,0.657646813,1.868590008,,,21.43695502,,
2019-04-22,0.601129267,2.987849321,,,21.62502257,,
2019-04-23,0.610623355,3.109311925,,,21.5315326,,
2019-04-24,0.583379127,3.3471477,,,21.46061592,,
2019-04-25,0.616221978,2.329616306,,,21.43513131,,
2019-04-26,0.610087114,3.258078941,,,21.42700419,,
2019-04-27,0.646598351,1.713282122,,,21.49769803,,
2019-04-28,0.57340573,4.052658403,,,21.54958816,,
2019-04-29,0.592608197,3.198500119,,,21.71526499,,
2019-04-30,0.62490416,2.174873191,,,21.87989269,,
2019-05-01,0.578940999,2.477373892,,,21.95551058,,
2019-05-02,0.565426778,2.603845725,,,22.09126754,,
2019-05-03,0.620319848,1.927428233,,,21.83305759,,
2019-05-04,0.591197482,2.22283587,,,22.05536561,,
2019-05-05,0.608633506,1.402572303,,,22.08367664,,
2019-05-06,0.564183468,1.882469147,,,22.12798975,,
2019-05-07,0.559098823,1.425714249,,,21.96142114,,
2019-05-08,0.558715893,2.154618155,,,21.76042617,,
2019-05-09,0.586940899,0.701903814,,,21.71686526,,
2019-05-10,0.482061164,2.2859619,,,21.73492254,,
2019-05-11,0.455945069,2.062384692,,,21.62022809,,
2019-05-12,0.460901459,1.741605231,,,21.42230194,,
2019-05-13,0.441478987,1.810759153,,,21.65998267,,
2019-05-14,0.474226437,1.236870779,,,21.63843468,,
2019-05-15,0.468554132,1.674095935,,,21.57394602,,
2019-05-16,0.45095023,1.563134985,,,21.62961547,,
2019-05-17,0.457406768,1.744349191,,,21.63499216,,
2019-05-18,0.455502949,1.976710093,,,21.67277028,,
2019-05-19,0.441711348,1.826109651,,,21.70146921,,
2019-05-20,0.516713826,0.665183703,,,22.23950635,,
2019-05-21,0.500701224,1.473299464,,,22.27585628,,
2019-05-22,0.565229182,1.559492376,,,22.12551693,,
2019-05-23,0.556236204,1.598495989,,,22.13308338,,
2019-05-24,0.510380483,2.127637012,,,22.29986325,,
2019-05-25,0.537661188,0.934039706,,,22.38150003,,
2019-05-26,0.52015834,1.622507465,,,22.4090823,,
2019-05-27,0.524547908,1.638314716,,,22.3783362,,
2019-05-28,0.53551048,1.07971532,,,22.29427842,,
2019-05-29,0.516208428,1.50753861,,,22.45345337,,
2019-05-30,0.525713965,0.764213977,,,22.42136265,,
2019-05-31,0.507879639,0.70038324,,,22.43199103,,
2019-06-01,0.512803832,0.715153306,,,22.51459146,,
2019-06-02,0.517193363,1.351307928,,,22.53891436,,
2019-06-03,0.538352396,0.4873626,,,22.48992778,,
2019-06-04,0.509484964,1.243394352,,,22.39140264,,
2019-06-05,0.489138698,1.022182281,,,22.26252934,,
2019-06-06,0.501755119,1.377011758,,,22.26236303,,
2019-06-07,0.515726174,1.079443045,,,22.42327417,,
2019-06-08,0.519936253,1.286815735,,,22.49024814,,
2019-06-09,0.454888641,1.342392271,,,22.50723932,,
2019-06-10,0.459839925,0.933911418,,,22.4757921,,
2019-06-11,0.461924915,1.243675662,,,22.48247902,,
2019-06-12,0.468871726,1.278460346,,,22.27608842,,
2019-06-13,0.47324256,0.676962543,,,22.2678817,,
2019-06-14,0.490945548,0.770361661,,,22.25656898,,
2019-06-15,0.478002456,0.715156417,,,22.22187161,,
2019-06-16,0.511021776,0.680423421,,,22.17549197,,
2019-06-17,0.526405511,1.011054588,,,22.23018204,,
2019-06-18,0.520244327,1.266984707,,,22.31542796,,
2019-06-19,0.464101592,1.245367408,,,22.3395796,,
2019-06-20,0.422974553,1.673619365,,,22.36247038,,
2019-06-21,0.426033345,1.579685331,,,22.42199081,,
2019-06-22,0.416389918,1.139765678,,,22.66643444,,
2019-06-23,0.403142026,1.02735565,,,22.68257649,,
2019-06-24,0.410240683,1.225386941,,,22.67677192,,
2019-06-25,0.393085639,1.415787467,,,22.6891525,,
2019-06-26,0.392987518,0.698654743,,,22.77147122,,
2019-06-27,0.390216827,0.911870044,,,22.80395384,,
2019-06-28,0.379817154,1.139688512,,,22.72342551,,
2019-06-29,0.377887457,0.944944536,,,22.65943863,,
2019-06-30,0.365810727,0.924834644,,,22.74555801,,
2019-07-01,0.363239082,1.280122867,,,22.85500136,,
2019-07-02,0.352216584,1.381564676,,,22.88685174,,
2019-07-03,0.341552137,1.502557526,,,22.92287552,,
2019-07-04,0.353658563,0.633216092,,,22.93613893,,
2019-07-05,0.354702615,0.576336627,,,22.98128141,,
2019-07-06,0.354103548,1.151188727,,,23.02528693,,
2019-07-07,0.354182481,1.506180369,,,23.04298459,,
2019-07-08,0.375052511,1.236027785,,,23.03147897,,
2019-07-09,0.379127928,1.454147337,,,22.95806107,,
2019-07-10,0.388483619,1.68006502,,,22.99794178,,
2019-07-11,0.407735532,1.489832064,,,23.01236297,,
2019-07-12,0.379286137,1.878037919,,,23.02893705,,
2019-07-13,0.404387619,1.258482396,,,23.07514396,,
2019-07-14,0.332023011,1.765093828,,,23.13004078,,
2019-07-15,0.332805131,1.818513939,,,23.15503734,,
2019-07-16,0.347924021,1.249962084,,,23.1240024,,
2019-07-17,0.37315577,1.602647907,,,22.98724497,,
2019-07-18,0.390423453,1.876330146,,,22.88117742,,
2019-07-19,0.361635225,1.719029236,,,22.96230654,,
2019-07-20,0.361227036,1.13616947,,,22.96500369,,
2019-07-21,0.339495693,1.085715239,,,23.1321307,,
2019-07-22,0.32517835,1.74258338,,,23.18049141,,
2019-07-23,0.366656912,1.172013774,,,23.06630974,,
2019-07-24,0.335750257,1.274063732,,,23.25779022,,
2019-07-25,0.355332147,1.579834938,,,23.18143608,,
2019-07-26,0.294947864,1.385219112,,,23.38451476,,
2019-07-27,0.319877723,2.429738976,,,23.12536614,,
2019-07-28,0.325524016,2.142631304,,,23.17589922,,
2019-07-29,0.326093863,2.284078121,,,23.21226412,,
2019-07-30,0.336739146,1.414826282,,,23.5269146,,
2019-07-31,0.308510651,1.609141208,,,23.53625152,,
2019-08-01,0.335211265,1.654922468,,,23.36417799,,
2019-08-02,0.323418466,1.861614613,,,23.38212842,,
2019-08-03,0.335206889,2.718660332,,,23.30422907,,
2019-08-04,0.352150318,2.366206993,,,23.27978056,,
2019-08-05,0.345654358,2.092118692,,,23.34879311,,
2019-08-06,0.33887216,1.466668666,,,23.45956301,,
2019-08-07,0.336553005,1.887202226,,,23.47074265,,
2019-08-08,0.359256345,1.751524107,,,23.39830475,,
2019-08-09,0.358997784,2.768148497,,,23.45263089,,
2019-08-10,0.350840755,3.735895854,,,23.47084878,,
2019-08-11,0.375915584,2.533692919,,,23.45022721,,
2019-08-12,0.365539507,2.752933879,,,23.4795752,,
2019-08-13,0.433058391,2.567734014,,,23.42158039,,
2019-08-14,0.404905272,2.143177115,,,23.5328306,,
2019-08-15,0.382811246,3.888842425,,,23.46184481,,
2019-08-16,0.418309342,3.333691815,,,23.45849911,,
2019-08-17,0.418311027,4.989488622,,,,,
2019-08-18,0.392460016,3.878340967,,,,,
2019-08-19,0.395003263,2.764541282,,,,,
2019-08-20,0.41026912,3.189629688,,,,,
2019-08-21,0.441524274,1.564844976,,,,,
2019-08-22,0.461918142,3.122104563,,,,,
2019-08-23,0.484112589,2.711276224,,,,,
2019-08-24,0.434455923,3.80494389,,,,,
2019-08-25,0.421241479,4.477361025,,,,,
2019-08-26,0.463113592,3.536886077,,,,,
2019-08-27,0.409747868,3.929319475,,,,,
2019-08-28,0.390497823,4.538243524,,,,,
2019-08-29,0.342013572,3.884062216,,,,,
2019-08-30,0.323786677,5.940076702,,,,,
2019-08-31,0.32971506,5.236828506,,,,,
2019-09-01,0.341904575,6.68926983,,,,,
2019-09-02,0.37264636,5.167294816,,,,,
2019-09-03,0.424360772,3.595398839,,,,,
2019-09-04,0.474141353,2.576165321,,,,,
2019-09-05,0.44219297,3.430831629,,,,,
2019-09-06,0.380833593,3.579123472,,,,,
2019-09-07,0.344954992,5.674782757,,,,,
2019-09-08,0.324386737,5.539432562,,,,,
2019-09-09,0.345635999,5.793243887,,,,,
2019-09-10,0.428908961,3.319795694,,,23.83085961,,
2019-09-11,0.393577189,4.428760646,,,23.86771041,,
2019-09-12,0.379560249,4.762438211,,,23.88099783,,
2019-09-13,0.361697115,5.840075969,,,23.92223977,,
2019-09-14,0.318773392,7.496684858,,,24.09577036,,
2019-09-15,0.361887202,3.249641681,,,24.31634509,,
2019-09-16,0.314310965,4.805766422,,,24.02960695,,
2019-09-17,0.336846139,4.682941577,,,24.13600734,,
2019-09-18,0.305772364,5.657047922,,,24.15413381,,
2019-09-19,0.282712418,5.83189454,,,24.24201011,,
2019-09-20,0.285076516,8.32318875,,,24.129949,,
2019-09-21,0.309060131,5.936324473,,,24.07770139,,
2019-09-22,0.315653771,4.817279338,,,24.06914296,,
2019-09-23,0.350679607,3.846503143,,,24.06718189,,
2019-09-24,0.342099418,4.592843954,,,24.06170446,,
2019-09-25,0.319685386,7.07849994,,,23.90256221,,
2019-09-26,0.37390672,4.668949035,,,23.76935756,,
2019-09-27,0.406461677,5.09704247,,,23.70898973,,
2019-09-28,0.347341277,8.644498692,,,23.75263169,,
2019-09-29,0.354914837,5.357110015,,,23.79306465,,
2019-09-30,0.368268072,4.895822264,,,23.8531566,,
2019-10-01,0.302249872,8.926851775,,,23.92643635,,
2019-10-02,0.303403765,7.521072523,,,23.86568749,,
2019-10-03,0.34193463,7.417716216,,,23.96564969,,
2019-10-04,0.336918336,8.386599904,,,24.05416574,,
2019-10-05,0.368662331,7.601313609,,,23.97559443,,
2019-10-06,0.384441932,6.946555325,,,24.01714921,,
2019-10-07,0.313578112,10.72944238,,,24.02830588,,
2019-10-08,0.418880589,8.348218944,,,24.06690407,,
2019-10-09,0.391149455,11.12512855,,,24.14993401,,
2019-10-10,0.419667721,6.055572066,,,24.29513879,,
2019-10-11,0.374387808,7.501084362,,,24.27022996,,
2019-10-12,0.375080764,9.286392807,,,24.30076227,,
2019-10-13,0.367350789,9.59689557,,,24.24128881,,
2019-10-14,0.395894625,8.470144856,,,24.21822764,,
2019-10-15,0.382709339,9.720580718,,,24.24637367,,
2019-10-16,0.439252735,8.969222685,,,24.10487496,,
2019-10-17,0.413616062,12.20288628,,,24.03071534,,
2019-10-18,0.489622121,5.4121585,,,24.07451526,,
2019-10-19,0.393513126,10.36837809,,,24.14473688,,
2019-10-20,0.462104051,7.233862048,,,24.16207843,,
2019-10-21,0.383435409,10.37371147,,,24.01635107,,
2019-10-22,0.338025583,14.15113276,,,23.75246622,,
2019-10-23,0.342760956,8.778659926,,,23.74265775,,
2019-10-24,0.343461714,5.153215328,,,23.85367773,,
2019-10-25,0.351946224,14.31570595,,,23.88489343,,
